id_empresa,status,nome_fantasia,grupo,cidade,estado,pais,latitude,longitude,coordenadas_validas,materias_primas,produtos,associada,data_ultima_atualizacao
26284,A,Destilaria Santo Antonio (Palmital),,Palmital,SP,Brasil,-22.894853,-50.260448,1,Cana-de-Açúcar,Açúcar | Etanol,N,1687910400000
26285,A,São Francisco - (Barrinha),,Barrinha,SP,Brasil,-21.174291,-48.120622,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693440000000
26287,I,Brasil Bioenergética,,Gurupi,TO,Brasil,-11.73024,-49.06382,1,Cana-de-Açúcar,Açúcar | Etanol,N,1721347200000
26288,A,Floresta,Vale do Verdão,Santo Antônio da Barra,GO,Brasil,-17.586062,-50.722965,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693440000000
26289,A,Boa Esperança,,Santa Luzia do Oeste,RO,Brasil,-12.006381,-61.577303,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693785600000
26430,A,Biopar - (MT),,Nova Marilândia,MT,Brasil,-14.368879,-56.975073,1,Algodão | Gordura Animal | Soja,Biodiesel,N,1693785600000
26927,A,Bocchi,,Muitos Capões,RS,Brasil,-28.325863,-51.770172,1,Soja,Biodiesel,N,1693353600000
46737,A,COFCO Agri - (MT),COFCO Agri,Rondonópolis,MT,Brasil,-16.473497,-54.604306,1,Milho | Soja,Biodiesel | Etanol | Óleo,N,1693353600000
46994,I,São Judas Tadeu,Sada,Jaíba,MG,Brasil,-15.200706,-43.884109,1,Cana-de-Açúcar | Milho,Açúcar | Bioeletricidade | Etanol,N,1721606400000
50238,A,Cia. Müller de Bebidas (Porto Ferreira),Companhia Müller de Bebidas,Porto Ferreira,SP,Brasil,-21.839129,-47.474777,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693353600000
50637,A,Inpasa,,Nueva Esperanza,Ca,Paraguai,-24.623611,-54.868351,1,Milho,Bioeletricidade | DDG | Etanol | Óleo,N,1687824000000
51109,I,Melhoramentos (Paranapoema/PR),,Paranapoema,PR,Brasil,-22.64182,-52.08148,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol,N,1734048000000
51152,A,Adecoagro - Unidade Ivinhema,Adecoagro,Ivinhema,MS,Brasil,-22.392239,-53.887189,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol | Vinhaça,S,1770163200000
51153,A,Atvos - Unidade Costa Rica,Mubadala Capital,Costa Rica,MS,Brasil,-18.463566,-53.16807,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Crédito de Carbono | Etanol,S,1734048000000
51187,A,Bunge Biodiesel (MT),,Nova Mutum,MT,Brasil,-13.282717,-56.350776,1,Soja,Biodiesel,N,1693785600000
51556,A,BSBIOS (PR),,Marialva,PR,Brasil,-23.4781852,-51.826061,1,Gordura Animal | Soja,Biodiesel,N,1696464000000
51693,A,bp bioenergy - Unidade Pedro Afonso,BP Bunge Bioenergia,Pedro Afonso,TO,Brasil,-9.195066,-48.138826,1,Cana-de-Açúcar,Açúcar | Etanol,N,1729468800000
51705,A,Santa Mercedes,Santa Mercedes,Santa Mercedes,SP,Brasil,-22.107274,-50.164258,1,Cana-de-Açúcar,Açúcar | Etanol,N,1687910400000
51721,A,Illovo Sugar - Dwangwa Sugar Mill,Illovo Sugar,Dwangwa,Nkhotakota,Malawi,-12.498029,34.15029,1,Cana-de-Açúcar,Açúcar | Etanol,N,1687910400000
51722,A,Illovo Sugar - Nchalo Sugar Mill,Illovo Sugar,Blantyre,Blantyre,Malawi,-15.821306,35.061286,1,Cana-de-Açúcar,Açúcar | Xarope,N,1687910400000
51725,A,Illovo Sugar - Maragra Plant,Illovo Sugar,Maputo,Maputo,Moçambique,-25.447007,32.778765,1,Cana-de-Açúcar,Açúcar,N,1687910400000
51726,A,Tongaat Hulett - Moçambique,Tongaat Hulett Sugar,Maputo,Maputo,Moçambique,-25.039502066088474,32.81531587301695,1,Cana-de-Açúcar,Açúcar,N,1687910400000
51728,A,Illovo Sugar - Ubombo Plant,Illovo Sugar,Big Bend,Lubombo,Suazilândia,-26.792204,31.939165,1,Cana-de-Açúcar,Açúcar,N,1687910400000
51729,A,Kenana Sugar Company,,Cartum,Cartum,Sudão,15.568046,32.562986,1,Cana-de-Açúcar,Açúcar | Etanol | Levedura,N,1687910400000
51730,A,Illovo Sugar - Kilombero Plant,Illovo Sugar,Kidatu,Morogoro,Tanzânia,-7.688063,36.998122,1,Cana-de-Açúcar,Açúcar,N,1687910400000
51731,A,Illovo Sugar - Zambia Sugar Mill,Illovo Sugar,Mazabuka,Southern,Zâmbia,-15.396373,28.270493,1,Cana-de-Açúcar,Açúcar | Etanol,N,1687910400000
51734,A,Ingenio Aguilares,,Tucumán,Tucumán,Argentina,-27.428052,-65.61745,1,Cana-de-Açúcar,Açúcar,N,1687910400000
51735,A,Ingenio Bella Vista,,Tucumán,Tucumán,Argentina,-27.025468,-65.303714,1,Cana-de-Açúcar,Açúcar | Melaço,N,1687910400000
51736,A,Ingenio Concepción,Grupo Atanor,Banda del Rio Sali,Tucumán,Argentina,-26.849271,-65.149915,1,Cana-de-Açúcar,Açúcar,N,1711929600000
51737,A,Ingenio Cruz Alta,,Colombres,Tucumán,Argentina,-26.817181,-65.085446,1,Cana-de-Açúcar,Açúcar | Etanol | Vinhaça,N,1688342400000
51738,A,Inaza - Santa Fé,,Villa Ocampo,Santa Fé,Argentina,-27.5909,-65.6255,1,Cana-de-Açúcar,Açúcar,N,1711929600000
51739,A,Ingenio La Corona,,Tucumán,Tucumán,Argentina,-26.838,-65.1696,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol,N,1688342400000
51741,A,Ingenio La Florida,,Cruz Alta,Tucumán,Argentina,-26.817181,-65.085392,1,Cana-de-Açúcar,Açúcar | Etanol | Vinhaça,N,1688342400000
51742,A,La Fronterita,,La Florida,Tucumán,Argentina,-27.024816,-65.304699,1,Cana-de-Açúcar,Açúcar,N,1711929600000
51743,A,Arcor S.A. I.C.,BSM - Beta San Miguel,Rio Seco,Tucumán,Argentina,-27.260528,-65.571143,1,Cana-de-Açúcar,Açúcar | Melaço,N,1764028800000
51744,A,Ingenio La Trinidad,,Villa La Trinidad,Santa Fé,Argentina,-27.410671,-65.522498,1,Cana-de-Açúcar,Açúcar | Etanol,N,1688342400000
51746,A,Ingenio Leales,,Tucumán,Tucumán,Argentina,-27.08723021230305,-65.24839003281166,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Etanol | Vinhaça,S,1775001600000
51747,A,Ingenio Ledesma,,Ledesma,Jujuy,Argentina,-23.828,-64.79292,1,Beterraba | Cana-de-Açúcar,Açúcar | Etanol,N,1688342400000
51748,A,Ingenio Marapa,,San Miguel de Tucumán,Tucumán,Argentina,-27.59021,-65.614814,1,Cana-de-Açúcar,Açúcar,N,1711929600000
51749,A,Ingenio Ñuñorco,,Monteros,Tucumán,Argentina,-27.174738,-65.498988,1,Cana-de-Açúcar,Açúcar | Etanol,N,1688342400000
51750,A,Ingenio Río Grande,,La Mendieta,Jujuy,Argentina,-24.313426,-64.96847,1,Cana-de-Açúcar,Açúcar,N,1688342400000
51753,A,San Juan,,Banda del Rio Sali,Tucumán,Argentina,-28.4895,-59.3519,1,Cana-de-Açúcar,Açúcar | Etanol,N,1711929600000
51755,A,Ingenio Santa Barbara,,Tucumán,Tucumán,Argentina,-27.4610107576829,-65.60603501773295,1,Cana-de-Açúcar,Açúcar,S,1775001600000
51756,A,Ingenio Santa Rosa,,León Rouges ,Tucumán,Argentina,-27.221428,-65.516923,1,Cana-de-Açúcar,Açúcar | Etanol,N,1711929600000
51762,A,Atvos - Unidade Alto Taquari,Mubadala Capital,Alto Taquari,MT,Brasil,-17.738689,-53.317779,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Crédito de Carbono | Etanol,S,1740441600000
51817,A,Nova Canabrava,,Campos dos Goytacazes,RJ,Brasil,-21.528203,-41.259564,1,Cana-de-Açúcar,Açúcar | Etanol,N,1687910400000
52083,A,Fátima do Sul,,Fátima do Sul,MS,Brasil,-22.327462,-54.607603,1,Cana-de-Açúcar,Açúcar | Etanol,N,1687910400000
52114,I,Abengoa Bioenergia - Unidade Santo Antônio de Posse,Abengoa Bioenergia,Santo Antônio de Posse,SP,Brasil,-22.656165,-46.898322,1,Cana-de-Açúcar,Etanol,N,1721260800000
52125,A,Atvos - Unidade Água Emendada,Mubadala Capital,Perolândia,GO,Brasil,-17.535598,-52.258908,1,Cana-de-Açúcar,Açúcar | Bioeletricidade | Crédito de Carbono | Etanol,S,1740441600000
52139,A,Luso,,Ventania,PR,Brasil,-24.254192,-50.236955,1,Cana-de-Açúcar,Açúcar | Etanol,N,1687910400000
52141,A,Campo Lindo,,Nossa Senhora das Dores,SE,Brasil,-10.483186,-37.121262,1,Cana-de-Açúcar,Açúcar | Etanol,N,1693353600000
52143,I,Colonial,,São Pedro,SP,Brasil,-22.605738,-47.86321,1,Cana-de-Açúcar,Etanol,N,1721347200000
52144,A,IMCOPA,,Araucária,PR,Brasil,-25.555149,-49.372924,1,Soja,Etanol | Óleo,N,1693440000000
52145,I,Foltran,,Leme,SP,Brasil,-22.179,-47.302,1,Cana-de-Açúcar,Aguardente/Cachaça,N,1721347200000
52173,A,Usina Santa Terezinha - Unidade Iguatemi,Usaçúcar,Maringá,PR,Brasil,-23.399795,-52.09008,1,Cana-de-Açúcar,Açúcar | Etanol,N,1736121600000
52174,A,Tongaat Hulett - Unidade Mafambisse,Tongaat Hulett Sugar,Beira,Sofala,Moçambique,-19.539613556800806,34.62067054418079,1,Cana-de-Açúcar,Açúcar | Etanol,N,1687910400000
52175,A,Tongaat Hulett - Unidade Xinavane,Tongaat Hulett Sugar,Maputo,Maputo,Moçambique,-25.042992848144646,32.8011631969847,1,Cana-de-Açúcar,Açúcar | Etanol,N,1687910400000
52176,A,Tongaat Hulett - Unidade Triangle Limited,Tongaat Hulett Sugar,Triangle,Masvingo,Zimbábue,-21.022691989474765,31.442428995796238,1,Cana-de-Açúcar,Açúcar | Etanol,N,1687910400000
52177,A,Tongaat Hulett - Unidade Hippo Valley Estates Limited,Tongaat Hulett Sugar,Chiredzi,Masvingo,Zimbábue,-21.071849526725806,31.64810825170123,1,Cana-de-Açúcar,Açúcar | Etanol,N,1687910400000
52178,A,Abengoa Bioenergy - Biocarburantes de Castilla y León,Abengoa Bioenergy,Babilafuente,Salamanca,Espanha,40.968525,-5.43526,1,Milho,Etanol,N,1687824000000
52179,A,Abengoa Bioenergy - Unidade Bioetanol Galicia,Abengoa Bioenergy,Teixeiro-Curtis ,La Coruña,Espanha,43.156087,-8.023382,1,Milho,Etanol,N,1687824000000
52180,A,Abengoa Bioenergy - Unidade Ecocarburantes Españoles,Abengoa Bioenergy,Cartagena,Murcia,Espanha,37.676665,-0.8966,1,Milho,Etanol,N,1687824000000
52181,A,Abengoa Bioenergy - Unidade York,Abengoa Bioenergy,York,NE,Estados Unidos,34.168021,-103.368661,1,Milho,Etanol,N,1687824000000
52182,A,Abengoa Bioenergy - Unidade Portales,Abengoa Bioenergy,Portales,NM,Estados Unidos,34.167994,-103.36864,1,Milho | Sorgo,Etanol,N,1687824000000
52183,A,Abengoa Bioenergy - Unidade Illinois,Abengoa Bioenergy,Madison,IL,Estados Unidos,38.68167,-90.17855,1,Milho,Etanol,N,1687824000000
52184,A,Abengoa Bioenergy - Unidade Indiana ,Abengoa Bioenergy,Mount Vernon,IN,Estados Unidos,37.90714,-87.72539,1,Milho,Etanol,N,1687824000000
52188,A,Abengoa Bioenergy - Unidade Nebraska,Abengoa Bioenergy,Ravenna,NE,Estados Unidos,41.0224,-98.8698,1,Milho,Etanol,N,1687824000000
52189,A,Abengoa Bioenergy - Unidade Colwich,Abengoa Bioenergy,Colwich,KS,Estados Unidos,37.78649,-97.5314,1,Milho | Sorgo,Etanol,N,1687824000000
52190,A,Abengoa Bioenergy - Unidade France,Abengoa Bioenergy,Arancé,Aquitaine,França,43.401073,-0.634525,1,Milho,Etanol,N,1687824000000
52191,A,Abengoa Bioenergy - Unidade Netherlands,Abengoa Bioenergy,Roterdam,Zuid-Holland,Holanda,51.92655,4.18788,1,Milho,Etanol,N,1687824000000
52194,A,Ace Ethanol,,Stanley,WI,Estados Unidos,44.959792,-90.961022,1,Milho,Etanol | Óleo,N,1687910400000
52195,A,Adkins Energy,,Lena,IL,Estados Unidos,42.3617127,-89.803777,1,Milho,Biodiesel | DDG | Etanol | Óleo,N,1687910400000
52197,I,Advanced Bioenergy - Unidade ABE Fairmont,Advanced Bioenergy LLC.,Fairmont,MN,Estados Unidos,41.45554875894973,-99.31835316853252,1,,,N,1687910400000
52198,I,Advance Bioenergy - Unidade ABE Aberdeen,Advanced Bioenergy LLC.,Aberdeen,SD,Estados Unidos,45.4595527,-98.54281,1,,,N,1687910400000
52199,I,Advanced Bioenergy - Unidade ABE Huron,Advanced Bioenergy LLC.,Huron,SD,Estados Unidos,41.99048,-95.39618,1,,,N,1687910400000
52201,A,Agrana - Unidade Leopoldsdorf Sugar Refinery,Agrana Group,Leopoldsdorf,Wien,Áustria,48.23973,16.70062,1,Beterraba,Açúcar | Etanol,N,1687910400000
52202,A,Agrana - Unidade Tulln Sugar Refinery,Agrana Group,Tulln,Niederösterreich,Áustria,48.32575,16.0407,1,Beterraba,Açúcar | Etanol,N,1687910400000
52203,A,Agrana - Unidade Rafinerija Secera d.o.o. Brcko,Agrana Group,Brcko,Brcko Distrikt,Bósnia,44.868714,18.822161,1,Beterraba,Açúcar | Etanol,N,1687910400000
52204,A,Agrana - Unidade Bulgaria EAD/Sofia,Agrana Group,Sófia,Sofia-grad ,Bulgária,42.73845,23.2602,1,Beterraba,Açúcar | Etanol,N,1687910400000
52205,A,Agrana - Unidade Slovenské Cukrovary,Agrana Group,Sered,Trnava,Eslováquia,48.27555,17.73667,1,Beterraba,Açúcar | Etanol,N,1687910400000
52206,A,Agrana - Unidade Magyar Cukor Zrt. Kaposvári Cukorgyára,Agrana Group,Kaposvár,Somogy,Hungria,46.35597,17.81197,1,Beterraba,Açúcar | Etanol,N,1687910400000
52207,A,Agrana - Unidade HQ and Hrusovany Plant,Agrana Group,Hrusovany nad Jevisovkou,Znojmo,República Tcheca,48.81342,16.40542,1,Beterraba,Açúcar | Etanol,N,1687996800000
52208,A,Agrana - Unidade Opava Plant,Agrana Group,Opava-Vavrovice,Moravian-Silesia,República Tcheca,49.9672,17.86568,1,Beterraba,Açúcar | Etanol,N,1687996800000
52209,A,Agrana - Unidade Buzau Plant,Agrana Group,Buzau,Buzau,Romênia,45.13348,26.83643,1,Beterraba,Açúcar | Etanol,N,1687996800000
52210,A,Agrana - Unidade Roman Plant,Agrana Group,Roman,Neamt,Romênia,46.93925,26.91353,1,Beterraba,Açúcar | Etanol,N,1687996800000
52211,A,Amaizeingly Green Products,,Collingwood,Ontairo,Canadá,44.497914,-80.191947,1,Milho,Etanol,N,1687996800000
52212,A,Amaizing Energy,,Denison,TX,Estados Unidos,40.6172,-97.6026,1,Milho,Etanol,N,1687996800000
52213,A,Amalgamated - Unidade Mini-Cassia Factory,Amalgamated Sugar,Paul,ID,Estados Unidos,42.61207,-113.75333,1,Beterraba,Açúcar,N,1687996800000
52214,A,Amalgamated - Unidade Nampa Factory,Amalgamated Sugar,Nampa,ID,Estados Unidos,43.6052,-116.57413,1,Beterraba,Açúcar,N,1687996800000
52215,A,Amalgamated - Unidade Nyssa Factory,Amalgamated Sugar,Nyssa,OR,Estados Unidos,43.8766,-116.98953,1,Beterraba,Açúcar,N,1687996800000
52216,A,Amalgamated - Unidade Twin Falls Factory,Amalgamated Sugar,Twin Falls,ID,Estados Unidos,42.53333,-114.43333,1,Beterraba,Açúcar,N,1687996800000
52217,A,Azucarera Ebro - Unidade Benavente,"Azucarera Ebro, S.L.",Benavente,Zamora,Espanha,41.986974,-5.673577,1,Beterraba | Cana-de-Açúcar,Açúcar,N,1687910400000
52218,A,Azucarera Ebro - Unidade La Bañeza,"Azucarera Ebro, S.L.",La Bañeza,León,Espanha,42.30388,-5.90833,1,Beterraba | Cana-de-Açúcar,Açúcar,N,1687910400000
52219,A,Azucarera Ebro - Unidade Miranda,"Azucarera Ebro, S.L.",Miranda de Ebro,Burgos,Espanha,42.69806,-2.925786,1,Beterraba | Cana-de-Açúcar,Açúcar,N,1687910400000
52220,A,Azucarera Ebro - Unidade Peñafiel,"Azucarera Ebro, S.L.",Peñafiel,Valladolid,Espanha,41.690091,-4.75605,1,Beterraba | Cana-de-Açúcar,Açúcar,N,1687910400000
52221,A,Azucarera Ebro - Unidade Planta de Jerez,"Azucarera Ebro, S.L.",Jerez de la Frontera,Cádiz,Espanha,36.65555,-6.12833,1,Beterraba | Cana-de-Açúcar,Açúcar,N,1687910400000
52222,I,Azucarera Ebro - Unidade Toro,"Azucarera Ebro, S.L.",Toro,Zamora,Espanha,41.511325,-5.374833,1,Cana-de-Açúcar,Açúcar | Xarope,N,1721606400000
52223,A,Big River - West Burlington,,West Burlington,IA,Estados Unidos,40.83184,-91.222045,1,Milho,Etanol,N,1687996800000
52224,A,Biofuel Energy -  Unidade Buffalo Lake Energy,Biofuel Energy Corporation ,Fairmont,MN,Estados Unidos,43.6682,-94.4986,1,Milho,Etanol,N,1687996800000
52225,A,Biofuel Energy - Unidade Pioneer Trail Energy,Biofuel Energy Corporation ,Wood River,NE,Estados Unidos,40.819,-98.6073,1,Milho,Biodiesel,N,1687996800000
52226,A,Blue Flint Ethanol,,Underwood,ND,Estados Unidos,47.37787,-101.1522,1,Milho,DDG | Etanol | Óleo,N,1687996800000
52227,A,Bluefire Ethanol,,Irvine,CA,Estados Unidos,33.661846,-117.704759,1,Materiais Residuais / Biomassa não Alimentar,Etanol,N,1687996800000
52228,A,Bridgeport Ethanol,,Bridgeport,NE,Estados Unidos,41.643685,-103.078889,1,Milho,Etanol,N,1687996800000
52229,A,British Sugar - Unidade Allscott Factory,British Sugar plc,Allscott,West Midlands,Inglaterra,52.7103833,-2.5865,1,Beterraba,Açúcar | Xarope,N,1687996800000
52230,A,British Sugar - Unidade Cantley Factory,British Sugar plc,Norwich,East of England,Inglaterra,52.57647,1.52178,1,Beterraba,Açúcar | Xarope,N,1687996800000
52231,A,British Sugar - Unidade Newark Factory,British Sugar plc,Newark-on-Trend,East Midlands,Inglaterra,53.0892951,-0.8148351,1,Beterraba,Açúcar | Xarope,N,1687996800000
52232,A,Bundaberg Sugar - Unidade Millaquin Mill,Bundaberg Sugar,Bundaberg,Queensland,Austrália,-24.85555,152.36667,1,Cana-de-Açúcar,Açúcar,N,1687910400000
52233,A,Bundaberg Sugar - Unidade Tableland Mill,Bundaberg Sugar,Mareeba,Queensland,Austrália,-17.12,145.345,1,Cana-de-Açúcar,Açúcar,N,1687910400000
52234,I,Bunge - Ergon Vickburg,,Vicksburg,MS.,Estados Unidos,32.389114,-90.896713,1,Milho,Etanol,N,1721692800000
52235,A,Castle Rock Renewable Fuels,,Necedah,WI,Estados Unidos,43.990585,-90.075961,1,Milho,Etanol,N,1687996800000
52236,A,Central Indiana Ethanol,,Marion,IN,Estados Unidos,40.564263,-85.72831,1,Milho,Etanol,N,1687996800000
52237,A,Chelsea Refinery,,Birkenhead,Auckland,Nova Zelândia,-36.821,174.72325,1,Cana-de-Açúcar,Açúcar,N,1687910400000
52238,A,Chief Ethanol Fuels,,Hastings,NE,Estados Unidos,40.584748,-98.318439,1,Milho,Etanol,N,1687996800000
52239,A,Chippewa Valley Ethanol Company,,Benson,MN,Estados Unidos,45.327618,-95.636206,1,Milho,DDG | Etanol | Óleo,N,1687996800000
52240,A,Commonwealth Agri-energy,,Hopkinsville,KY,Estados Unidos,36.808299,-87.414056,1,Milho,Etanol,N,1687996800000
52241,A,Conestoga Energy Partners - Unidade Arkalon Ethanol,"Conestoga Energy Partners, LLC",Liberal,KS,Estados Unidos,37.057578,-100.92065,1,Milho,DDG | Etanol,N,1687996800000
52242,A,Conestoga Energy Partners - Unidade Bonanza BioEnergy,"Conestoga Energy Partners, LLC",Garden City,KS,Estados Unidos,38.0071,-100.9124,1,Milho,DDG | Etanol,N,1687996800000
52243,A,Cora Texas,,White Castle,LA,Estados Unidos,30.1699,-91.13263,1,Cana-de-Açúcar,Açúcar | Mel,N,1687910400000
52244,A,Corn LP,,Goldfield,IA,Estados Unidos,42.733791,-93.911666,1,Milho,Etanol,N,1687996800000
52245,A,Corn Plus,,Winnebago,MN,Estados Unidos,43.762361,-94.15165,1,Milho,Etanol,N,1687996800000
52247,A,Cornhusker Energy Lexington,,Lexington,NE,Estados Unidos,40.767114,-99.72266,1,Milho,Etanol,N,1687996800000
52248,A,Cristal Union - Unidade Corbeilles-en-Gâtinais,Cristal Union,Corbeilles,Centre,França,48.06388,2.55,1,Beterraba | Trigo,Açúcar | Etanol,N,1688083200000
52249,A,Cristal Union - Unidade d´Arcis sur Aube,Cristal Union,Vilette-sur-Aube,Champagne Ardennes,França,48.533649,4.12057,1,Beterraba | Trigo,Açúcar | Etanol,N,1688083200000
52250,A,Cristal Union - Unidade Bazancourt,Cristal Union,Bazancourt,Champagne Ardennes,França,49.350375,4.165471,1,Beterraba | Trigo,Açúcar | Etanol,N,1688083200000
52251,A,American Crystal Sugar - Unidade Crookston,American Crystal Sugar Company,Crookston,MN,Estados Unidos,47.76265,-96.63217,1,Beterraba,Açúcar,N,1688083200000
52252,A,American Crystal Sugar - Unidade Drayton,American Crystal Sugar Company,Drayton,ND,Estados Unidos,48.59225,-97.17467,1,Beterraba,Açúcar,N,1688083200000
52253,A,American Crystal Sugar - Unidade East Grand Forks,American Crystal Sugar Company,East Grand Forks,MN,Estados Unidos,47.92588,-97.00647,1,Beterraba,Açúcar,N,1688083200000
52254,A,American Cystal Sugar - Unidade Hillsboro,,Hillsboro,ND,Estados Unidos,47.4353,-97.06268,1,Beterraba,Açúcar,N,1688083200000
52255,A,American Crystal Sugar - Unidade Moorhead,American Crystal Sugar Company, Moorhead,MN,Estados Unidos,46.9,-96.75833,1,Beterraba,Açúcar,N,1688083200000
52256,A,Cukrovar Vrbátky,,Vrbátky,Olomouc,República Tcheca,49.50555,17.20333,1,Beterraba,Açúcar,N,1688342400000
52257,A,Cukrovary a lihovary  - Unidade Lihovar Dobrovice,Cukrovary a lihovary TTD,Dobrovice,Central Bohemian,República Tcheca,50.36667,14.96445,1,Beterraba,Açúcar,N,1688342400000
52258,A,Cukrovary a lihovary  - Unidade Balicí centrum Melník,Cukrovary a lihovary TTD,Melník,Central Bohemian,República Tcheca,50.33908,14.49213,1,Beterraba,Açúcar,N,1724112000000
52259,A,Cukrovary a lihovary  - Unidade Cukrovar Ceské Mezirící,Cukrovary a lihovary TTD,Ceské Mezirící,Hradec Králové,República Tcheca,50.284764,16.049537,1,Beterraba,Açúcar,N,1688342400000
52260,A,Cukrovary a lihovary  - Unidade závod lihovar Chrudim,Cukrovary a lihovary TTD,Chrudim IV,Pardubice,República Tcheca,49.95547,15.80087,1,Beterraba,Açúcar,N,1688342400000
52261,A,Dakota Ethanol,,Wentworth,SD,Estados Unidos,43.974015,-96.957472,1,Milho,Etanol,N,1721692800000
52263,A,Danisco - Unidade Assens,Danisco,Assens,Assens,Dinamarca,55.26152,9.8971,1,Beterraba,Emulsificantes | Enzimas | Xarope,N,1690848000000
52264,A,Danisco - Unidade Nakskov,Danisco,Nakskov,Lolland,Dinamarca,54.82917,11.14778,1,Beterraba,Emulsificantes | Enzimas | Xarope,N,1690848000000
52265,A,Danisco - Unidade Nykøbing,Danisco,Nykobing Falster,Guldborgsund,Dinamarca,54.75802,11.87278,1,Beterraba,Emulsificantes | Enzimas | Xarope,N,1690848000000
52266,A,Danisco - Unidade Kantvik,Danisco,Kantvik,Uusimaa,Finlândia,60.08583,24.375,1,Beterraba,Emulsificantes | Enzimas | Xarope,N,1690848000000
52267,A,Danisco - Unidade Säkylä,Danisco,Säkylä,Satakunta,Finlândia,61.07833,22.25695,1,Beterraba,Emulsificantes | Enzimas | Xarope,N,1690848000000
52268,I,Danisco - Unidade Salo,,Salo,Varsinais-Suomi,Finlândia,60.36968,23.10282,1,Beterraba,Emulsificantes | Enzimas | Xarope,N,1723680000000
52269,A,Danisco - Unidade Kedainiai,Danisco,Kedainiai,Kaunas,Lituânia,55.27333,24.01112,1,Beterraba,Emulsificantes | Enzimas | Xarope,N,1690848000000
52270,A,Danisco - Unidade Arlöv,Danisco,Arlöv,Skåne,Suécia,55.63195,13.06833,1,Beterraba,Emulsificantes | Enzimas | Xarope,N,1690848000000
52272,A,Danisco - Unidade Köpingebro,Danisco,Köpingebro,Skåne,Suécia,55.45862,13.93805,1,Beterraba,Emulsificantes | Enzimas | Xarope,N,1690848000000
52273,A,Danisco - Unidade Örtofta,Danisco,Örtofta,Skåne,Suécia,55.78333,13.25833,1,Beterraba,Emulsificantes | Enzimas | Xarope,N,1690848000000
52274,A,Denco,,Morris,MN,Estados Unidos,45.574811,-95.911951,1,Milho,Etanol,N,1688342400000
52275,A,Didion Milling,,Cambria,WI,Estados Unidos,43.538099,-89.100644,1,Milho,Etanol,N,1688342400000
52276,A,E Energy Adams,,Adams,NE,Estados Unidos,40.485695,-96.547833,1,Milho,Etanol,N,1688342400000
52277,A,East Kansas Agri-energy,,Garnett,KS,Estados Unidos,38.272353,-95.237817,1,Milho,Etanol,N,1688342400000
52282,A,Elkhorn Valley Ethanol,,Norfolk,NE,Estados Unidos,42.067664,-97.384518,1,Milho,DDG | Etanol | Óleo,N,1688428800000
52283,A,Enerkem - Edmonton plant (projeto),Enerkem Inc,Edmonton,Alberta,Canadá,53.592869,-113.340935,1,Materiais Residuais / Biomassa não Alimentar,Etanol,N,1690416000000
52284,A,Finasucre - Unidade Fontenoy,Finasucre,Fontenoy,Henegouwen ,Bélgica,50.575,3.47778,1,Beterraba | Cana-de-Açúcar,Açúcar,N,1690416000000
52285,A,Finasucre - Unidade Mons,Finasucre,Veurne,West-Vlaanderen,Bélgica,51.07083,2.67333,1,Beterraba | Cana-de-Açúcar,Açúcar,N,1690416000000
52286,A,First United Ethanol,,Pelham,GA,Estados Unidos,31.168975,-84.160608,1,Milho,Etanol,N,1690848000000
52287,A,Florida Crystals,,West Palm Beach,FL,Estados Unidos,26.5811,-80.75,1,Cana-de-Açúcar,Açúcar,N,1687910400000
52288,A,Front Range Energy,,Windsor,CO,Estados Unidos,40.457244,-104.859802,1,Milho,DDG | Etanol,N,1690848000000
52289,A,FSC - Unidade Lautoka Mill,FSC Limited,Lautoka,Ba,Fiji,-17.61,177.44167,1,Cana-de-Açúcar,Açúcar | Melaço,N,1687910400000
52290,A,FSC - Unidade Penang Mill,FSC Limited,Rakiraki,Ra,Fiji,-17.37222,178.1625,1,Cana-de-Açúcar,Açúcar | Melaço,N,1687910400000
52291,A,FSC - Unidade Rarawai Mill,FSC Limited,Ba,Ba,Fiji,-17.54583,177.68167,1,Cana-de-Açúcar,Açúcar | Melaço,N,1687910400000
52292,A,GLE Mina,Glacial Lakes Energy LLC,Mina,SD,Estados Unidos,45.443384,-98.786402,1,Milho,DDG | Etanol,N,1690848000000
52293,A,GLE Watertown,Glacial Lakes Energy LLC,Watertown,SD,Estados Unidos,44.876961,-97.113751,1,Milho,Etanol,N,1690848000000
52294,A,Golden Grain Energy,,Mason City,IA,Estados Unidos,43.11602,-93.2304,1,Milho,Etanol,N,1690848000000
52295,A,Golden Triangle Energy,,Craig,CO,Estados Unidos,40.18878,-95.36898,1,Milho,DDG | Etanol,N,1690848000000
52296,A,Grain Processing Corporation - Muscatine,,Muscatine,IA,Estados Unidos,41.392908,-91.058979,1,Milho,Etanol,N,1690848000000
